Results for a query:  ministrstvo za javno upravo
Results found in: 96 ms

Frequency  Keywords                          Document                                           Snippets
4           javno + ministrstvo + upravo      evem.gov.si\evem.gov.si.536.html                   Ministrstvo za javno upravo Republike Slovenije I ... javno službo na podlagi
6           javno + ministrstvo + upravo      evem.gov.si\evem.gov.si.63.html                    Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za javno upravo . SPOT Registracij
5           javno + ministrstvo + upravo      evem.gov.si\evem.gov.si.657.html                   Ministrstvo za javno upravo Republike Slovenije I ... javno objavljenem letnem poročilu ... Ministrs
6           javno + ministrstvo + upravo      podatki.gov.si\podatki.gov.si.110.html             MINISTRSTVO ZA JAVNO UPRAVO - V tej ... MINISTRSTVO ZA JAVNO UPRAVO ( 1 )
6           javno + ministrstvo + upravo      podatki.gov.si\podatki.gov.si.118.html             MINISTRSTVO ZA JAVNO UPRAVO - V tej ... MINISTRSTVO ZA JAVNO UPRAVO ( 1 )
6           javno + ministrstvo + upravo      podatki.gov.si\podatki.gov.si.120.html             MINISTRSTVO ZA JAVNO UPRAVO Ocena odprtosti ★★★☆☆ ... MINISTRSTVO ZA JAVNO UPRAVO - V tej
5           javno + upravo + ministrstvo      podatki.gov.si\podatki.gov.si.291.html             Ministrstvo za javno upravo : Novinarsko središče ... javno upravo , Ministrstvom za
5           javno + upravo + ministrstvo      podatki.gov.si\podatki.gov.si.298.html             Ministrstvo za javno upravo RS , Ekipa ... javno upravo RS . Predstavil
6           javno + ministrstvo + upravo      podatki.gov.si\podatki.gov.si.308.html             Ministrstvo za javno upravo je pripravilo ta ... Ministrstvo za javno upravo , telefonska številka
6           javno + ministrstvo + upravo      podatki.gov.si\podatki.gov.si.354.html             MINISTRSTVO ZA JAVNO UPRAVO - Ta seznam ... MINISTRSTVO ZA JAVNO UPRAVO ( 1 )
6           javno + ministrstvo + upravo      podatki.gov.si\podatki.gov.si.385.html             MINISTRSTVO ZA JAVNO UPRAVO - V tej ... MINISTRSTVO ZA JAVNO UPRAVO ( 1 )
6           javno + ministrstvo + upravo      podatki.gov.si\podatki.gov.si.538.html             Ministrstvo za javno upravo v sodelovanju z ... Ministrstvo za javno upravo decembra 2016 .
5           javno + upravo + ministrstvo      podatki.gov.si\podatki.gov.si.542.html             Ministrstvo za javno upravo zasleduje usmeritev k ... upravo v Ljubljani se ... javno razpravo . Nad
4           javno + ministrstvo + upravo      podatki.gov.si\podatki.gov.si.555.html             Ministrstvo za javno upravo . V katalog ... javno objavljenih podatkovnih zbirk
5           javno + upravo + ministrstvo      podatki.gov.si\podatki.gov.si.560.html             Ministrstvo za javno upravo zasleduje usmeritev k ... upravo v Ljubljani se ... javno razpravo . Nad
6           javno + ministrstvo + upravo      podatki.gov.si\podatki.gov.si.76.html              MINISTRSTVO ZA JAVNO UPRAVO - Ta seznam ... MINISTRSTVO ZA JAVNO UPRAVO ( 1 )
6           javno + ministrstvo + upravo      podatki.gov.si\podatki.gov.si.79.html              MINISTRSTVO ZA JAVNO UPRAVO Ocena odprtosti ★★★☆☆ ... MINISTRSTVO ZA JAVNO UPRAVO - Ta seznam
4           ministrstvo + javno + upravo      e-uprava.gov.si\e-uprava.gov.si.58.html            Ministrstvo za javno upravo , vse pravice ... Ministrstvo za notranje zadeve
4           ministrstvo + javno + upravo      e-uprava.gov.si\e-uprava.gov.si.59.html            Ministrstvo za javno upravo , vse pravice ... Ministrstvo za delo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.112.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.130.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo Dejavnosti/stori
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.131.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.136.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.14.html                    Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za delo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.151.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za okolje in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.153.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.154.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.156.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za okolje in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.162.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.168.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.174.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za okolje in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.188.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.191.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.192.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.193.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.197.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.200.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.206.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo Langusova
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.210.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za notranje zadeve
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.211.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za notranje zadeve
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.214.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.216.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za notranje zadeve
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.218.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za notranje zadeve
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.222.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.229.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za obrambo |
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.243.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.245.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.271.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.284.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.285.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.291.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.308.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.310.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.315.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za zdravje |
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.317.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.319.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.320.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.321.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.322.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.323.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.324.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.325.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.326.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.327.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.328.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.329.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.330.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.332.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.333.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.334.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.335.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.336.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.338.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.339.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.340.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.341.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.342.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.343.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.344.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.345.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.347.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.348.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.349.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.350.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.351.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.353.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.355.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.356.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.358.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za zdravje ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.381.html                   Ministrstvo za javno upravo Republike Slovenije I ... ministrstvo , pristojno za
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.387.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.388.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za pravosodje Župančičeva
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.389.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za pravosodje Župančičeva
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.399.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za delo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.405.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za delo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.433.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.44.html                    Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.453.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.466.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za okolje in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.478.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.480.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.484.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.491.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za okolje in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.501.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.503.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.505.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za pravosodje Župančičeva
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.508.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za notranje zadeve
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.509.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo |
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.510.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.511.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za notranje zadeve
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.512.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za notranje zadeve
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.513.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za notranje zadeve
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.515.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za notranje zadeve
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.518.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za pravosodje Župančičeva
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.521.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.523.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.526.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za obrambo Dejavnosti/storitve
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.527.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za pravosodje |
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.529.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za infrastrukturo in
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.540.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.545.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.577.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo Dejavnosti/storitve
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.579.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.580.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.582.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.583.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.596.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za zdravje Štefanova
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.603.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.605.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.608.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.609.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.611.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.613.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.614.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.615.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.616.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.617.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.618.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.619.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.620.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.621.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.622.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.623.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.624.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.626.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.627.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.628.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.629.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.630.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.632.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.634.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.635.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.636.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.638.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.639.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.641.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za gospodarski razvoj
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.642.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za zdravje ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.643.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za zdravje |
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.645.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za zdravje Štefanova
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.648.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za notranje zadeve
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.649.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za kmetijstvo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.659.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za pravosodje Župančičeva
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.660.html                   Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za pravosodje Župančičeva
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.73.html                    Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za delo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.78.html                    Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za delo ,
4           ministrstvo + javno + upravo      evem.gov.si\evem.gov.si.82.html                    Ministrstvo za javno upravo Republike Slovenije I ... Ministrstvo za delo ,
4           ministrstvo + javno + upravo      podatki.gov.si\podatki.gov.si.123.html             MINISTRSTVO ZA JAVNO UPRAVO ( 1 ) ... MINISTRSTVO ZA NOTRANJE ZADEVE
4           ministrstvo + javno + upravo      podatki.gov.si\podatki.gov.si.292.html             Ministrstvo za javno upravo , Ministrstvo za ... Ministrstvo za kulturo in
4           ministrstvo + javno + upravo      podatki.gov.si\podatki.gov.si.364.html             MINISTRSTVO ZA JAVNO UPRAVO ( 1 ) ... MINISTRSTVO ZA NOTRANJE ZADEVE
4           ministrstvo + javno + upravo      podatki.gov.si\podatki.gov.si.391.html             MINISTRSTVO ZA JAVNO UPRAVO ( 1 ) ... MINISTRSTVO ZA NOTRANJE ZADEVE
4           ministrstvo + javno + upravo      podatki.gov.si\podatki.gov.si.392.html             MINISTRSTVO ZA JAVNO UPRAVO ( 1 ) ... MINISTRSTVO ZA NOTRANJE ZADEVE
4           ministrstvo + javno + upravo      podatki.gov.si\podatki.gov.si.88.html              MINISTRSTVO ZA JAVNO UPRAVO ( 1 ) ... MINISTRSTVO ZA NOTRANJE ZADEVE
4           upravo + javno + ministrstvo      evem.gov.si\evem.gov.si.25.html                    Ministrstvo za javno upravo Republike Slovenije I ... upravo RS ( FURS
4           upravo + javno + ministrstvo      evem.gov.si\evem.gov.si.26.html                    Ministrstvo za javno upravo Republike Slovenije I ... upravo in nadzornim svetom
