Results for a query:  zakon
Results found in: 35 ms

Frequency  Keywords   Document                                           Snippets
1           zakon      podatki.gov.si\podatki.gov.si.272.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.274.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.277.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.278.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.279.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.280.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.283.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.284.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.285.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.308.html             zakon doživel že več
1           zakon      podatki.gov.si\podatki.gov.si.329.html             Zakon o varstvu kulturne
1           zakon      podatki.gov.si\podatki.gov.si.336.html             Zakon o varnosti na
1           zakon      podatki.gov.si\podatki.gov.si.351.html             Zakon o sistemu plač
1           zakon      podatki.gov.si\podatki.gov.si.355.html             Zakon o varnosti na
1           zakon      podatki.gov.si\podatki.gov.si.356.html             Zakon o varnosti na
1           zakon      podatki.gov.si\podatki.gov.si.358.html             Zakon o varnosti na
1           zakon      podatki.gov.si\podatki.gov.si.360.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.362.html             Zakon o varnosti na
1           zakon      podatki.gov.si\podatki.gov.si.363.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.378.html             Zakon o integriteti in
1           zakon      podatki.gov.si\podatki.gov.si.390.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.393.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.394.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.400.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.401.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.402.html             Zakon o športu (
1           zakon      podatki.gov.si\podatki.gov.si.410.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.411.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.412.html             Zakon o društvih (
1           zakon      podatki.gov.si\podatki.gov.si.413.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.422.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.425.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.426.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.435.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.436.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.439.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.448.html             Zakon o javnih cestah
1           zakon      podatki.gov.si\podatki.gov.si.449.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.450.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.451.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.461.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.463.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.477.html             Zakon o Poslovnem registru
1           zakon      podatki.gov.si\podatki.gov.si.479.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.480.html             Zakon o stvarnem premoženju
1           zakon      podatki.gov.si\podatki.gov.si.491.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.492.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.493.html             Zakon o kmetijstvu (
1           zakon      podatki.gov.si\podatki.gov.si.500.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.501.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.502.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.503.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.505.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.507.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.521.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.523.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.524.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.525.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.526.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.527.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.528.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.531.html             Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.544.html             Zakon o dostopu do
1           zakon      podatki.gov.si\podatki.gov.si.550.html             Zakon vsebuje pomembno priporočilo
1           zakon      podatki.gov.si\podatki.gov.si.56.html              Zakon o varnosti na
1           zakon      podatki.gov.si\podatki.gov.si.64.html              Zakon o motornih vozilih
1           zakon      podatki.gov.si\podatki.gov.si.65.html              Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.68.html              Zakon o sistemu plač
1           zakon      podatki.gov.si\podatki.gov.si.73.html              Zakon o varnosti na
1           zakon      podatki.gov.si\podatki.gov.si.75.html              Zakon o varnosti na
1           zakon      podatki.gov.si\podatki.gov.si.78.html              Zakon o varnosti na
1           zakon      podatki.gov.si\podatki.gov.si.83.html              Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.84.html              Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.85.html              Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.86.html              Zakon o državni statistiki
1           zakon      podatki.gov.si\podatki.gov.si.87.html              Zakon o državni statistiki
